Omni Dental Centre	260, Orchard Road, The Heeren, 08- 05, Singapore 238855	67377375	Operating hours: Monday to Friday : 9.00am to 6.00pm, Saturday : 9.00am to 1.00pm, Sunday & PH closed
OneDoctors Family Clinic (Yishun)	846, Yishun Ring Road, 01- 3611, Singapore 760846	62578980	Operating hours: Monday to Saturday : 8:00am to 10:00pm, Sunday & PH closed
Onedoctors Family Clinic (AMK)	710, Ang Mo Kio Avenue 8, 01- 2613, Singapore 560710	65542918	Operating hours: Monday to Friday: 8:00am to 10:00pm; Saturday, Sunday & Public Holiday: 8:00am to 10:00pm
Onelife family clinic	534, Choa Chu Kang Street 51, 01- 41, Singapore 680534	67600782	Operating hours: Monday, Wednesday & Thursday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Tuesday & Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm; Saturday: 8:00am to 2:00pm; Sunday & Public Holiday Closed
Ong And Lim Dental Surgery	531, Upper Cross Street, Hong Lim Complex, 02- 40, Singapore 050531	65351259	Operating hours: Monday to Friday : 9.00am to 5.00pm, Lunch break : 12:30pm to 1:30pm, Saturday : 9.00am to 1.00pm, Sunday & PH closed
Ong Clinic	139, Tampines Street 11, 01- 56, Singapore 521139	67891328	Operating hours: Monday to Thursday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 6:45pm to 8:30pm; Friday & Saturday: 8:30am to 12:30pm; Sunday: 9:00am to 12:00pm; Public Holiday: Closed
Ong Clinic & Surgery Pte Ltd	265, Bukit Batok East Avenue 4, 01- 387, Singapore 650265	67695704	Operating hours: Please call clinic for operating hours
OneDoctors Family Clinic	83, PUNGGOL CENTRAL, WATERWAY POINT, 02- 17, Singapore 828761	63858018	NA
Ong's Clinic	175, Bencoolen Street, Burlington Square, 01- 44, Singapore 189649	63371814	Operating hours: Monday, Tuesday, Thursday: 8:30am to 12:30pm, 2:00pm to 5:00pm, 6:30pm to 9:00pm; Wednesday & Friday: 8:30am to 12:30pm, 2:00pm to 5:00pm; Saturday: Closed; Sunday: 9:00am to 1:00pm; Public Holiday: Closed
O2 Medical Clinic	527D, PASIR RIS STREET 51, 01- 05, Singapore 514527	63849443	NA
Ooi Clinic	1, Thomson Road, Balestier Hill Shopping Centre, 01- 342A, Singapore 300001	62519070	Operating hours: Monday to Wednesday, Friday: 9:00am to 12:30pm, 2:00pm to 5:00pm; Thursday: 9:00am to 12:30pm; Saturday: 9:00am to 12:00pm; Sunday & Public Holiday: Closed
Optimal Health Pte Ltd	10, Anson Road, International Plaza, #26-04, Singapore 079903	6475 4093/ 8431 3994 	NA
Optimum Integrative Medicine	81, Marine Parade Central, 01- 634, Singapore 440081	61009874	NA
Oral-Health Dental Surgery	253, Choa Chu Kang Avenue 1, Keat Hong Shopping Centre, 01- 22, Singapore 680253	67663819	Operating hours: Monday to Sunday : 9.00am to 5.00pm, Thursday & PH closed
Orange Dental Clinic	160, Yishun Street 11, 01- 210, Singapore 760160	67555106	Operating hours: Monday : 9:30am to 6.00pm, Tuesday, Thursday & Friday : 9.00am to 8.00pm, Wednesday : 11.00am to 6.00pm, Saturday : 9.00am to 2.00pm, Sunday : 12.00pm to 4.00pm, PH closed
Orange Valley Nursing Home (Changi)	52/53, Biggin Hill, Singapore 509945	65455977 	Operating hours: Mondays - Fridays: 9.00am - 5.00pm
Orange Valley Nursing Home (Clementi)	221, Clementi Avenue 4, Singapore 129881	68739988 	NA
Onsite & Workplace Physio Pte Ltd	14, Robinson Road, Far East Finance Building, #13-00, Singapore 048545	98719237 	Operating hours: Mondays - Fridays: 8.30am to 5.30pm, Saturdays: 8.30am to 1.00pm, Sundays and Public Holidays: Urgent (including emergency) cases by appointment only
Orange Valley Nursing Home (Simei)	6, Simei Street 3, Singapore 529898	62600020 	NA
Orange Valley Nursing Home (Sims Avenue)	461/461A, Sims Avenue, Singapore 387541	6356 6996 	Operating hours: "Office:, Mondays - Thursdays: 8.30am - 5.30pm, Fridays: 8.30am - 5.00pm, Saturdays: 8.30am - 12.00pm, Sundays: Closed"
Orchard Dental Surgery	150, Orchard Road, Orchard Plaza, 04- 41, Singapore 238841	62353355	Operating hours: Monday to Friday : 9:30am to 6.00pm, Saturday : 9:30am to 4:30pm, Wednesday closed for consultation, Sunday & PH closed
Orchard Group Clinic	545, Orchard Road, Far East Shopping Centre, 12- 04, Singapore 238882	67344989	Operating hours: Mondays to Fridays : 9.00am to 1.00pm; 2.00pm to 5.00pm; Saturdays :9.00am to 1.00pm; Sundays & Public Holidays: Closed.
Orchard M.D. Clinic & Surgery	391B, Orchard Road, Ngee Ann City Tower B, 08- 03, Singapore 238874	68849353	Operating hours: Monday to Friday: 9:00am to 5:00pm; Saturday: 9:00am to 5:00pm; Sunday & Public Holiday: Closed
Orchard Medical Centre	91, Bukit Batok West Avenue 2, Cluc CSC @ Bukit Batok, 05- 02, Singapore 659206	63165282	Operating hours: Monday to Friday: 10:00am to 1:00pm, 2:00pm to 6:00pm; Saturday: 10:00am to 3:00pm; Sunday & Public Holiday: Closed
	NA	NA	NA
Orange Valley Nursing Home (Marsiling)	11, Woodlands Ave 1, Singapore 739068	63627333 	NA
	NA	NA	NA
Orient Dental Clinic	345, Jurong East Street 31, 01- 13, Singapore 600345	64255800	Operating hours: Monday & Thursday : 10.00am to 1.00pm, 2.00pm to 8.00pm, Tuesday, Wednesday & Friday : 10.00am to 1.00pm, 2.00pm to 5.00pm, Saturday : 10.00am to 12.00pm, Sunday & PH closed
Oriental Medical Clinic	498, Jurong West Street 41, 01- 430, Singapore 640498	65625519	Operating hours: Monday, Tuesday, Thursday & Friday: 9:00am to 12:30pm, 2:00pm to 4:00pm; 7:30pm to 9:30pm; Wednesday: 9:00am to 12:30pm, 7:30pm to 9:30pm; Saturday, Sunday & Public Holiday: 9:00am to 12:00pm
Orchard Scotts Dental : Aesthetics And Implant Center Pte. Ltd.	541, Orchard Road, Liat Towers, 07- 02, Singapore 238881	67340739	NA
	NA	NA	NA
	NA	NA	NA
	NA	NA	NA
Ong Medical Clinic	316B, Ang Mo Kio Street 31, 01- 10, Singapore 563316	64523586	Operating hours: Monday to Friday: 8:30am to 12:30pm; Saturday, Sunday & Public Holiday: 8:30am to 12:30pm
Orthosmile Dental Practice Llp	10, Sinaran Drive, Novena Medical Center @ Square 2, 09- 29, Singapore 307506	63976880	Operating hours: Monday : 11.00am to 6.00pm, Tuesday : 11.00am to 8.00pm, Wednesday : 11.00am to 4.00pm, Friday : 11.00am to 6.00pm, Saturday : 9.30am to 1:30pm, Thursday , Sunday & PH closed
OneDoctors Family Clinic (Holland Village)	253, Holland Avenue, 02- 01, Singapore 278982	64698938	Operating hours: Monday to Saturday: 9:00am to 10:00pm, Sunday: 5:00pm to 10:00pm
Our Family Clinic & Surgery Pte Ltd (Jalan Batu)	8, Jalan Batu, 01- 15, Singapore 431008	64470847	Operating hours: Monday to Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Saturday: 8:30am to 12:30pm, 2:00pm to 4:30pm; Public holiday: 9:00am to 12:00pm; Sunday: Closed
Our Family Clinic + Surgery (Pasir Ris)	221, Pasir Ris Street 21, 01- 116, Singapore 510221	65851859	Operating hours: Monday, Tuesday & Thursday: 8:30am to 11:45am, 1:00pm to 2:45pm, 6:00pm to 8:45pm; Wednesday & Friday: 8:30am to 11:45am, 1:00pm to 2:45pm; Saturday & Sunday: 9:00am to 11:45am; Public Holiday: Closed
Our Family Physician Clinic & Surgery	829, Tampines Street 81, 01- 292, Singapore 520829	67850147	Operating hours: Monday, Tuesday & Thursday: 9:00am to 3:00pm, 7:00pm to 9:00pm; Wednesday & Friday: 9:00am to 3:00pm; Saturday: 8:30am to 1:00pm; Sunday: 7:00pm to 9:00pm; Public Holiday: Closed
My Dentist'S Clinique	204, Bedok North Street 1, 01- 425, Singapore 460204	64418887	Operating hours: Monday to Thursday : 9.00am to 9.00pm, Friday : 9.00am to 7.00pm, Saturday : 9.00am to 5.00pm, Sunday : 9.00am to 9.00pm, PH closed
	NA	NA	NA
	NA	NA	NA
Oxford Medical Centre	735, Pasir Ris Street 72, Pasir Ris West Plaza, 02- 330, Singapore 510735	65851496	Operating hours: Monday to Friday: 8:30am to 12:30pm, 7:00pm to 9:30pm; Saturday: 8:30am to 12:30pm; Sunday and Public Holiday: Closed
	NA	NA	NA
	NA	NA	NA
Pacfic Medical Clinic	290, Orchard Road, Paragon, 07- 13, Singapore 238859	65086331	Operating hours: Monday to Friday: 9:00am to 1:00pm, 2:00pm to 5:00pm; Saturday: 9:00am to 12:30pm; Sunday & Public Holiday: Closed
Pacific Activity Centre (Compassvale Ancilla)	279C, SengKang East Ave, #01-541, Singapore 543279	63849711 	Operating hours: 8.30am to 5.30pm Weekdays, 8.30am to 12.30pm Saturday, Close on Sunday and Public Holiday
Muhammadiyah Health And Day Care Centre For Senior Citizens (Mhcc)	10, Eunos Crescent, 01- 2711, Singapore 400010	67414779	NA
Pacific Activity Centre (Punggol Ripples)	211B, Punggol Walk, #01-627, Singapore 822211	64441053 	Operating hours: 8.30am to 5.30pm Weekdays, 8.30am to 12.30pm Saturday, Close on Sunday and Public Holiday
Pacific Activity Centre (Tampines Greenwood)	868C, Tampines Ave 8, #01-560, Singapore 523868	6384 5110 	Operating hours: 8.30am to 5.30pm Weekdays, 8.30am to 12.30pm Saturday, Close on Sunday and Public Holiday
Pacific Activity Centre (Treegrove@Woodlands)	887, Woodlands Drive 50, #01-01, Singapore 730887	6684 5386 	Operating hours: 8.30am to 5.30pm Weekdays, 8.30am to 12.30pm Saturday, Close on Sunday and Public Holiday
Pacific Activity Centre (Yishun Greenwalk)	371B, Yishun Avenue 9, #01-284, Singapore 762317	62009659 	Operating hours: 8.30am to 5.30pm Weekdays, 8.30am to 12.30pm Saturday, Close on Sunday and Public Holiday
Pacific Activity Centre (Punggol Emerald)	264A, Punggol Way, #01-306, Singapore 821264	6443 5363 	Operating hours: 8.30am to 5.30pm Weekdays, 8.30am to 12.30pm Saturday, Close on Sunday and Public Holiday
Pacific Cancer Centre	290, Orchard Road, Paragon, 07- 13, Singapore 238859	68836968	NA
Pacific Clinic and Surgery	290, Orchard Road, Paragon, 07- 13, Singapore 238859	65086306	Operating hours: Monday: 9:00am to 1:00pm, 3:00pm to 8:00pm; Tuesday, Wednesday & Friday: 3;00pm to 8:00pm; Thursday: Closed; Saturday, Sunday & Public Holiday: Closed
Pacific Activity Centre (Yishun Riverwalk)	333B, Yishun Street 31, #01-183, Singapore 762333	62009383 	Operating hours: 8.30am to 5.30pm Weekdays, 8.30am to 12.30pm Saturday, Close on Sunday and Public Holiday
Pacific Eldercare and Nursing Pte Ltd	21, Senja Road, Singapore 677736	67662722 	NA
Pacific Family Clinic Pte Ltd	75D, Redhill Road, 01- 116, Singapore 154075	64740343	Operating hours: Monday to Friday: 8:00am to 12:00pm, 1:00pm to 3:30pm, 6:00pm to 9:00pm; Saturday: 8:00am to 1:00pm; Sunday: 9:00am to 1:00pm; Public Holiday: Closed
Our Lady Of Lourdes Nursing Home Pte Ltd	19, Toh Drive, Singapore 507871	65427158 	Operating hours: Office Hours: , 9:00 AM To 5:00 PM (Monday To Sunday)
Pacific Healthcare Specialist Centre (Level 12)	290, Orchard Road, Paragon, 12- 01, Singapore 238859	68836963	NA
Pacific Healthcare Specialist Centre (Level 19)	290, Orchard Road, Paragon, 19- 01, Singapore 238859	68836957	Operating hours: Monday to Friday: 9:00am to 5:00pm; Saturday: 9:00am to 1:00pm; Sunday & Public Holiday: Closed
	NA	NA	NA
Pacific Heart Centre	290, ORCHARD ROAD, PARAGON, 07- 13/13A, Singapore 238859	68836963	NA
Pacific Medical & Dental Group (Dental)	716, Yishun Street 71, 01- 270, Singapore 760716	67524050	Operating hours: Monday, Wednesday & Friday : 8:30am to 3.00pm, 6:30pm to 9:30pm, Tuesday & Thursday : 8:30am to 3.00pm, Saturday : 8:30am to 12:30pm, Sunday & PH closed
	NA	NA	NA
Pacific Rehabilitation	50, Chin Swee Road, Thong Chai Building, #09-04, Singapore 169874	67355181 	Operating hours: 9am - 6pm
	NA	NA	NA
	NA	NA	NA
Oxford Clinic & Surgery	356, Hougang Avenue 7, 01- 797, Singapore 530356	62825246	Operating hours: Monday & Thursday: 8:30am to 12:30pm, 7:00pm to 9:00pm; Tuesday, Wednesday & Friday: 8:30am to 12:30pm; Saturday and Sunday: 9:00am to 12:00pm; Public Holiday: Closed
	NA	NA	NA
Pan Island Clinic & Surgery	632, Bedok Reservoir Road, 01- 804, Singapore 470632	64453747	Operating hours: Monday to Friday : 9:30am to 12:30pm, 2:30pm to 4:30pm, 7:00pm to 9:00pm, Saturday & Sunday: 9:30am to 12:00pm, PH closed
Pan Island Dental Surgery	632, Bedok Reservoir Road, 01- 804, Singapore 470632	64453852	Operating hours: Monday to Friday : 11.00am to 1:30pm , 4:30pm to 6:30pm, Saturday : 11.00am to 1:30pm, First Sunday of the Month : 11.00am to 1:30pm, Sunday & PH closed
	NA	NA	NA
Pandan Clinic Pte Ltd	415, Pandan Gardens, 01- 115, Singapore 600415	65603186	Operating hours: Monday & Thursday: 8:30am to 12:30pm, 2:30pm to 4:30pm, 7:00pm to 9:00pm; Tuesday & Wednesday,Friday: 8:30am to 12:30pm, 2:30pm to 4:30pm; Saturday: 8:30am to 12:30pm; Sunday & Public Holiday: Closed
Pacific Medical & Dental Group (Medical)	716, Yishun Street 71, 01- 270, Singapore 760716	67524050	Operating hours: Monday, Wednesday & Friday : 8:30am to 3.00pm, 6:30pm to 9:30pm, Tuesday & Thursday : 8:30am to 3.00pm, Saturday : 8:30am to 12:30pm, Sunday & PH closed
Pang & Ng Dental Surgery (Hougang) Pte. Ltd.	201, Hougang Street 21, 01- 05, Singapore 530201	62878961	Operating hours: Thursday : Closed, PH : Closed, Monday to Saturday : 8:30am to 12:30pm, 2.00pm to 4:30pm, Sunday : 8:30am to 12:30pm
Pang Dental Surgery	6, Sin Ming Road, Sin Ming Plaza Tower 2, 01- 11, Singapore 575585	64520177	NA
Pang & Ng Dental Surgery (Bishan) Pte. Ltd.	150A, Bishan Street 11, 01- 177, Singapore 571150	63535688	Operating hours: Monday, Thursday & Friday : 9.00am to 12:30pm, 2.00pm to 4:30pm, Wednesday, Saturday & Sunday : 9.00am to 12:30pm, Tuesday & PH closed
Paragon Dental Centre	258, Pasir Ris Street 21, 02- 323, Singapore 510258	65820623	Operating hours: Monday to Wednesday : 10.00am to 4.00pm, Thursday & Friday : 10.00am to 5.00pm, Saturday : 10.00am to 2:30pm, Sunday & PH closed
Paragon Medical Center	290, Orchard Road, Singapore 238859	67385535 	NA
Paramount Dental Clinic	108, Hougang Avenue 1, 01- 1275, Singapore 530108	62889147	Operating hours: Monday to Friday : 9.00am to 9.00pm, Saturday : 9.00am to 5.00pm, Alternate Sunday : 9.00am to 1.00pm (call to check first), PH closed
Pan Island Clinic	101, Thomson Road, United Square, 01- 17, Singapore 307591	62548182	Operating hours: Monday to Friday: 9:00am to 12:30pm, 2:00pm to 5:30pm; Saturday: 9:00am to 12:30pm; Sunday & Public Holiday: Closed
Parkinson Society Singapore	191, Bishan Street 13, #01-415, Singapore 570191	63535338 	Operating hours: Mondays - Fridays, 8.30am to 5.00pm, Closed on weekends and public holidays
Parklane Medical Aesthetics	35, Selegie Road, Parklane Shopping Mall, 02- 25A, Singapore 188307	63346778	Operating hours: Monday to Friday: 9:00am to 1:00pm, 2:00pm to 6:00pm; Saturday: 9:00am to 2:00pm
Parklane Medical Centre	35, Selegie Road, Parklane Shopping Mall, 02- 25A, Singapore 188307	63368278	Operating hours: Monday to Friday: 9:00am - 1:00pm, 2:00pm - 6:00pm; Saturday: 9:00am - 2:00pm
PanHealth Family Clinic	312B, SUMANG LINK, 01- 03, Singapore 822312	63234415	NA
Pacific Dental	9, Scotts Road, Pacific Plaza, 10- 07, Singapore 228210	66943233	NA
	NA	NA	NA
Parkson Medical Clinic & Surgery	137, Potong Pasir Avenue 3, 01- 146, Singapore 350137	62887668	Operating hours: Monday to Friday: 8:00am to 5:00pm; Saturday & Sunday: 8:00am to 12:00pm; Public Holiday: Closed
Parkway Cancer Centre (Mount Elizabeth Hospital)	3, Mount Elizabeth, Mount Elizabeth Hospital, 02- 00, Singapore 228510	67370733	NA
	NA	NA	NA
	NA	NA	NA
	NA	NA	NA
Parkway East Hospital	321, Joo Chiat Place, Singapore 427990	63447588 	NA
	NA	NA	NA
Parkway Group Healthcare Pte Ltd (Gleneagles)	6A, Napier Road , Gleneagles 24Hr Walk In Clinic, Singapore 258500	64705688	Operating hours: Monday to Friday: 24 hours; Saturday, Sunday & Public Holiday: 24 hours
	NA	NA	NA
Pacific Healthcare Nursing Home	6, Lengkok Bahru, Singapore 159051	62723133 	Operating hours: 9:00 AM To 6:00 PM (Monday To Friday)  9:00 AM To 1:00 PM (Saturday)  Closed on Sunday and Public Holidays
PARKWAY SHENTON MEDICAL GROUP (Bukit Panjang Plaza)	1, JELEBU ROAD, BUKIT PANJANG PLAZA, 03- 02, Singapore 677743	62277777	NA
Parkway Shenton Pte Ltd - Employer	20, Bendemeer Road, 01- 02/06, Singapore 339914	62277777	NA
Parkwayhealth Day Surgery & Medical Centre	363, Balestier Road, Singapore 329784	67355000 	Operating hours: 9:00 AM To 5:00 PM (Monday To Friday)
	NA	NA	NA
Parsons Medical Clinic Pte Ltd	779, Yishun Avenue 2, 01- 1541, Singapore 760779	64846010	Operating hours: Monday to Saturday: 9:00am to 1:00pm, 3:00pm to 8:00pm
Pasir Ris Clinic & Surgery	442, Pasir Ris Drive 6, 01- 28, Singapore 510442	65820502	Operating hours: Monday to Friday : 8:30am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm, Saturday & Sunday : 8:30am to 12:30pm
PCF Sparkle Care@Changi Simei	120, #01-476, Simei Street 1, Singapore 520120	65881500 	NA
PCF Sparkle Care@Yew Tee	625, Choa Chu Kang Street 62, #01-206, Singapore 680625	67690500 	NA
PCF Tampines East 3-in-1 Family Centre (Aged Care)	209, Tampines St 21, #01-1325, Singapore 520209	62606362 	NA
Parkway Dental Practice	9, Scotts Road, Pacific Plaza, 12- 02, Singapore 228210	68369808	Operating hours: Monday to Friday : 9.00am to 6.00pm, Saturday : 8:30am to 2.00pm, Sunday & PH closed
Peace Family Clinic	371, Woodlands Avenue 1, 01- 821, Singapore 730371	62690466	Operating hours: Monday, Tuesday & Thursday: 9:00am to 1:00pm, 2:00pm to 4:30pm, 6:30pm to 9:30pm; Wednesday: 9:00am to 1:00pm, 2:00pm to 4:30pm; Friday & Saturday: 9:00am to 1:00pm; Sunday; 6:30pm to 9:30pm; Public Holiday: Closed
Peace Family Clinic & Surgery	406, Sembawang Drive, 01- 820, Singapore 750406	65556674	Operating hours: Monday to Friday: 8:00am to 2:00pm, 6:00pm to 9:00pm; Saturday: 8:30am to 12:30pm; Sunday: 9:00am to 12:00pm; Public Holiday: Closed
Peace Family Clinic (WL 832) Pte Ltd	832, Woodlands Street 83, 01- 71, Singapore 730832	63634357	Operating hours: Monday to Thursday: 9:00am to 1:30pm, 6:00pm to 9:00pm; Friday: 9:00am to 1:30pm; Saturday: 9:00am to 12:30pm; Sunday & Public Holiday: Closed
Peace Family Clinic And Surgery	452, Ang Mo Kio Avenue 10, 01- 1787, Singapore 560452	64516558	Operating hours: Monday to Friday: 8:00 am to 1:00 pm, 2:00 pm to 5:00 pm, 6:00 pm to 12:00am; Saturday, Sunday & Public Holiday: 8:00 am to 1:00 pm, 2:00 pm to 5:00 pm, 6:00 pm to 12:00am
Peace-Connect Cluster Support	5, Beach Road, #02-4915, Singapore 190005	6291 2491 	NA
Pariqua Clinic	47, Bendemeer Road, 01- 1463, Singapore 330047	62921351	Operating hours: Monday to Friday: 8:30am to 12:00pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Saturday: 8:30am to 12:00pm; Sunday & Public Holiday: Closed
People's Dental Surgery	1, Rochor Road, Rochor Centre, 03- 516, Singapore 180001	62927629	Operating hours: Monday to Friday : 10.00am to 5.00pm, Saturday : 10.00am to 1.00pm, Sunday & PH closed
People's Dialysis Centre	Blk 55, Strathmore Ave, #01-145, Singapore 140055	67780330 	Operating hours: Mondays - Saturdays: 6.30am to 9.45pm. Sunday Closed
Parkway Shenton - SIA Clinic	25, Airline Road, 6D Airline House, Singapore 819829	65414705	Operating hours: Monday to Friday: 8:30am to 5:30pm; Saturday: 9:00am to 3:00pm; Sunday: 9:00am to 2:00pm; Public Holiday: 9:00am to 3:00pm
PERTAPIS Senior Citizens Fellowship Home	222, Toa Payoh Lorong 8, #01-693, Singapore 310222	62521159 	Operating hours: 9.00 AM to 6.00 PM (Monday To Friday)
Peter Chuah Clinic	80, Marine Parade Road, Parkway Parade, 04- 03, Singapore 449269	64472388	Operating hours: Monday to Wednesday, Friday & Saturday: 10:00am to 12:30pm, 2:00pm to 5:30pm; Thursday, Sunday & Public Holiday: Closed
	NA	NA	NA
	NA	NA	NA
Philip Goh Dental Surgery	1, Tanjong Pagar Plaza, 02- 35, Singapore 082001	62233321	NA
Phoenix Clinic & Surgery	150, Jalan Teck Whye, 01- 43, Singapore 680150	67675345	Operating hours: Monday to Friday: 8:30am to 3:00pm, 7:00pm to 10:00pm; Saturday: 9:00am to 12:00pm; Sunday: 7:00pm to 10:00pm; Public Holiday: Closed
	NA	NA	NA
	NA	NA	NA
Phoenix Medical Group (Hillview)	4, Hillview Rise, HillV2, 02- 20, Singapore 667979	67107157	NA
